rouge-1,rouge-l,Average-1,Average-L
0.69724762,0.550458647,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.339285631,0.267857077,0.366434244,0.342944333
0,0,0.366434244,0.342944333
1.117646973,0.882352874,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.33628311,0.265486666,0.366434244,0.342944333
0.311475326,0.245901573,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.395833266,0.312499947,0.366434244,0.342944333
0.327586121,0.258620622,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.783505077,0.618556639,0.366434244,0.342944333
0.299212511,0.236220404,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.372548941,0.294117585,0.366434244,0.342944333
0.355140109,0.28037377,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.333333246,0.263157826,0.366434244,0.342944333
0.358490504,0.283018819,0.366434244,0.342944333
0.38775503,0.306122392,0.366434244,0.342944333
0.39583326,0.312499942,0.366434244,0.342944333
0.404255271,0.319148898,0.366434244,0.342944333
0.767676683,0.606060539,0.366434244,0.342944333
0.655172334,0.517241316,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.426966217,0.337078593,0.366434244,0.342944333
0.339285635,0.267857081,0.366434244,0.342944333
0.306451529,0.241935417,0.366434244,0.342944333
0.74509796,0.294117585,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.655172331,0.517241314,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.982758536,0.775862002,0.366434244,0.342944333
0.368931975,0.291262086,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.351851764,0.277777709,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.379999925,0.299999941,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.368931965,0.291262078,0.366434244,0.342944333
0.73076916,0.576923021,0.366434244,0.342944333
0.35514011,0.280373771,0.366434244,0.342944333
0.348623792,0.275229309,0.366434244,0.342944333
0.550724544,0.434782535,0.366434244,0.342944333
0.649572557,0.512820439,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.333333251,0.26315783,0.366434244,0.342944333
0.379999937,0.29999995,0.366434244,0.342944333
0.376237536,0.297029633,0.366434244,0.342944333
0.387755036,0.306122397,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
1.04587147,0.825688003,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.413043405,0.326086899,0.366434244,0.342944333
0.649572564,0.512820445,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.391752509,0.309278296,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.684684598,0.540540472,0.366434244,0.342944333
0.339285643,0.267857087,0.366434244,0.342944333
0.339285626,0.267857073,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.348623799,0.275229315,0.366434244,0.342944333
0.351851767,0.277777711,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.524137853,0.413793042,0.366434244,0.342944333
0.422222161,0.333333285,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.358490481,0.283018801,0.366434244,0.342944333
0.308943006,0.243902373,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.684684607,0.540540479,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.336283096,0.265486655,0.366434244,0.342944333
0.666666585,0.526315725,0.366434244,0.342944333
0.36893196,0.291262074,0.366434244,0.342944333
0.379999937,0.29999995,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.355140103,0.280373766,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.413043411,0.326086904,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.697247652,0.550458672,0.366434244,0.342944333
0.372548957,0.294117598,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.617886102,0.487804817,0.366434244,0.342944333
0.327586122,0.258620623,0.366434244,0.342944333
0.379999929,0.299999944,0.366434244,0.342944333
0.399999915,0.315789407,0.366434244,0.342944333
0.379999917,0.299999935,0.366434244,0.342944333
0,0,0.366434244,0.342944333
1.096153767,0.865384553,0.366434244,0.342944333
0.697247626,0.550458652,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.42222215,0.333333276,0.366434244,0.342944333
0.368931955,0.29126207,0.366434244,0.342944333
0.372548942,0.294117586,0.366434244,0.342944333
0.703703624,0.555555493,0.366434244,0.342944333
0.355140107,0.280373769,0.366434244,0.342944333
0.355140115,0.280373775,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.339285635,0.267857081,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.361904689,0.285714228,0.366434244,0.342944333
0.368931955,0.29126207,0.366434244,0.342944333
0.660869475,0.521739059,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.301587241,0.23809519,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.745097957,0.58823523,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.327586117,0.258620618,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.376237553,0.297029647,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.759999919,0.299999936,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.361904686,0.285714226,0.366434244,0.342944333
0.697247628,0.550458653,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.391752503,0.309278292,0.366434244,0.342944333
0.966101611,0.762711798,0.366434244,0.342944333
0.376237548,0.297029643,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.723809459,0.57142852,0.366434244,0.342944333
1.04587147,0.825688002,0.366434244,0.342944333
0.638655383,0.252100778,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.3551401,0.280373763,0.366434244,0.342944333
0.368931982,0.291262091,0.366434244,0.342944333
0.376237539,0.297029636,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.408602078,0.322580588,0.366434244,0.342944333
0.372548949,0.294117592,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.387755018,0.306122383,0.366434244,0.342944333
0.395833258,0.312499941,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.71698106,0.566037679,0.366434244,0.342944333
0.703703617,0.555555487,0.366434244,0.342944333
0.64406772,0.508474516,0.366434244,0.342944333
0.368931967,0.291262079,0.366434244,0.342944333
0.319327647,0.252100774,0.366434244,0.342944333
0.376237557,0.29702965,0.366434244,0.342944333
0.422222157,0.333333281,0.366434244,0.342944333
0.294573573,0.232558084,0.366434244,0.342944333
0.703703626,0.555555494,0.366434244,0.342944333
0.387755032,0.306122394,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.33333325,0.263157829,0.366434244,0.342944333
0.342342264,0.270270209,0.366434244,0.342944333
0.745097959,0.588235231,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.345454463,0.272727208,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.324786236,0.256410187,0.366434244,0.342944333
0.716981052,0.566037673,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.283581997,0.223880524,0.366434244,0.342944333
0.358490489,0.283018807,0.366434244,0.342944333
0.372548957,0.294117598,0.366434244,0.342944333
0.703703617,0.555555487,0.366434244,0.342944333
0.368931975,0.291262086,0.366434244,0.342944333
0.330434709,0.260869507,0.366434244,0.342944333
0.387755018,0.306122383,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.361904703,0.285714239,0.366434244,0.342944333
0.678571341,0.535714217,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.383838304,0.30303024,0.366434244,0.342944333
0.745097964,0.588235234,0.366434244,0.342944333
0.306451532,0.24193542,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.808510562,0.638297812,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.368931967,0.291262079,0.366434244,0.342944333
1.128712792,0.891089046,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.408602082,0.322580591,0.366434244,0.342944333
0.336283112,0.265486667,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.339285641,0.267857085,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.68468461,0.540540481,0.366434244,0.342944333
0.361904689,0.285714228,0.366434244,0.342944333
0.358490499,0.283018815,0.366434244,0.342944333
0.361904681,0.285714222,0.366434244,0.342944333
0.376237561,0.297029654,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.365384546,0.288461484,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.603174511,0.476190403,0.366434244,0.342944333
0.660869486,0.521739068,0.366434244,0.342944333
0.351851779,0.27777772,0.366434244,0.342944333
0.567164094,0.447761127,0.366434244,0.342944333
0.311475328,0.245901575,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.962025245,0.759493614,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.408602078,0.322580588,0.366434244,0.342944333
0.730769161,0.576923022,0.366434244,0.342944333
0.330434708,0.260869506,0.366434244,0.342944333
0.361904699,0.285714236,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.306451525,0.241935415,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.322033809,0.254237218,0.366434244,0.342944333
0.690909007,0.545454479,0.366434244,0.342944333
0.314049519,0.247933831,0.366434244,0.342944333
0.316666578,0.24999993,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.436781535,0.344827528,0.366434244,0.342944333
0.379999935,0.299999949,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.376237568,0.297029659,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.684684604,0.540540477,0.366434244,0.342944333
0.361904679,0.28571422,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.339285638,0.267857083,0.366434244,0.342944333
0.339285633,0.267857078,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.799999924,0.631578888,0.366434244,0.342944333
0.345454469,0.272727212,0.366434244,0.342944333
0.66086948,0.521739063,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.361904683,0.285714223,0.366434244,0.342944333
0.690909003,0.545454476,0.366434244,0.342944333
0.314049509,0.247933823,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.319327646,0.252100773,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.598425127,0.47244089,0.366434244,0.342944333
0.351851779,0.27777772,0.366434244,0.342944333
0.342342263,0.270270208,0.366434244,0.342944333
0.966101613,0.7627118,0.366434244,0.342944333
0.383838304,0.30303024,0.366434244,0.342944333
0.348623779,0.275229299,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.361904683,0.285714223,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.660869479,0.521739062,0.366434244,0.342944333
1.245901557,0.737704853,0.366434244,0.342944333
0.372548969,0.294117607,0.366434244,0.342944333
0.365384539,0.288461478,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.365384536,0.288461476,0.366434244,0.342944333
0.43678154,0.344827531,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.38775503,0.306122392,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.649572561,0.512820443,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.383838302,0.303030239,0.366434244,0.342944333
0.399999947,0.315789432,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.737864006,0.582524215,0.366434244,0.342944333
0.327586122,0.258620623,0.366434244,0.342944333
0.342342255,0.270270201,0.366434244,0.342944333
0.358490492,0.28301881,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.391752507,0.309278295,0.366434244,0.342944333
0.348623774,0.275229296,0.366434244,0.342944333
0.372548962,0.294117602,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.413043416,0.326086907,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.672566295,0.53097339,0.366434244,0.342944333
0.387755015,0.30612238,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.41758236,0.329670284,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.358490486,0.283018805,0.366434244,0.342944333
0.934426143,0.73770485,0.366434244,0.342944333
0.649572567,0.512820448,0.366434244,0.342944333
0.372548933,0.294117579,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.358490487,0.283018806,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.365384561,0.288461496,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.314049506,0.247933821,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.339285647,0.267857089,0.366434244,0.342944333
0.339285637,0.267857082,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.383838318,0.303030251,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.387755038,0.306122398,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.7916666,0.624999947,0.366434244,0.342944333
0.342342262,0.270270207,0.366434244,0.342944333
0.417582355,0.32967028,0.366434244,0.342944333
0.436781549,0.344827539,0.366434244,0.342944333
0.294573557,0.232558071,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.355140106,0.280373768,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.413043405,0.326086899,0.366434244,0.342944333
0.633333255,0.499999938,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.697247636,0.55045866,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.422222146,0.333333273,0.366434244,0.342944333
0.697247641,0.550458664,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.348623769,0.275229291,0.366434244,0.342944333
0.311475327,0.245901574,0.366434244,0.342944333
0.710280312,0.560747615,0.366434244,0.342944333
0.791666592,0.624999941,0.366434244,0.342944333
0.365384544,0.288461482,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.413043407,0.3260869,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.730769148,0.576923012,0.366434244,0.342944333
0.372548949,0.294117592,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.395833255,0.312499938,0.366434244,0.342944333
0.372548941,0.294117585,0.366434244,0.342944333
0,0,0.366434244,0.342944333
1.055555476,0.833333271,0.366434244,0.342944333
0.391752499,0.309278289,0.366434244,0.342944333
0,0,0.366434244,0.342944333
1.215999912,0.959999931,0.366434244,0.342944333
0.399999944,0.31578943,0.366434244,0.342944333
0.622950738,0.245901575,0.366434244,0.342944333
0.391752503,0.309278292,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.36893195,0.291262066,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.35849048,0.2830188,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.361904684,0.285714224,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.799999926,0.631578889,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.3551401,0.280373763,0.366434244,0.342944333
0.690909016,0.545454486,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.817204226,0.645161231,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.703703622,0.555555491,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.327586127,0.258620626,0.366434244,0.342944333
0.358490477,0.283018797,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.387755023,0.306122386,0.366434244,0.342944333
0.783505095,0.618556654,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.535211187,0.422535148,0.366434244,0.342944333
0.351851767,0.277777711,0.366434244,0.342944333
0.684684601,0.540540475,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.368931967,0.291262079,0.366434244,0.342944333
0.324786241,0.256410191,0.366434244,0.342944333
0.333333254,0.263157832,0.366434244,0.342944333
0.33628313,0.265486682,0.366434244,0.342944333
0.355140117,0.280373777,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
1.369369285,1.081081014,0.366434244,0.342944333
0.383838318,0.303030251,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.358490486,0.283018805,0.366434244,0.342944333
0.376237557,0.29702965,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.358490482,0.283018802,0.366434244,0.342944333
0.365384561,0.288461496,0.366434244,0.342944333
0.316666594,0.249999943,0.366434244,0.342944333
0.404255245,0.319148878,0.366434244,0.342944333
0.660869477,0.521739061,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.333333261,0.263157838,0.366434244,0.342944333
1.128712799,0.891089052,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.716981055,0.566037675,0.366434244,0.342944333
0.303999909,0.239999928,0.366434244,0.342944333
0.75247517,0.594059345,0.366434244,0.342944333
0.372548936,0.294117581,0.366434244,0.342944333
0.314049503,0.247933818,0.366434244,0.342944333
0.358490499,0.283018815,0.366434244,0.342944333
0.408602094,0.3225806,0.366434244,0.342944333
0.376237551,0.297029646,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.348623776,0.275229297,0.366434244,0.342944333
0.342342256,0.270270202,0.366434244,0.342944333
0.358490486,0.283018805,0.366434244,0.342944333
0.716981064,0.566037682,0.366434244,0.342944333
0.303999918,0.239999936,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.333333272,0.263157846,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.336283103,0.265486661,0.366434244,0.342944333
0.44705876,0.352941126,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.368931962,0.291262075,0.366434244,0.342944333
0.348623774,0.275229296,0.366434244,0.342944333
0.716981043,0.566037665,0.366434244,0.342944333
0.376237548,0.297029643,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.379999914,0.299999932,0.366434244,0.342944333
0.982758527,0.775861995,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.383838323,0.303030255,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.703703627,0.555555495,0.366434244,0.342944333
0.361904697,0.285714234,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.383838312,0.303030246,0.366434244,0.342944333
0.499999934,0.39473679,0.366434244,0.342944333
0,0,0.366434244,0.342944333
1.266666603,0.99999995,0.366434244,0.342944333
0.452380883,0.357142803,0.366434244,0.342944333
0.39999993,0.315789419,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.372548942,0.294117586,0.366434244,0.342944333
0.649572573,0.512820452,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.372548939,0.294117584,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.365384532,0.288461472,0.366434244,0.342944333
0.383838314,0.303030248,0.366434244,0.342944333
0.368931971,0.291262082,0.366434244,0.342944333
0.345454475,0.272727217,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.426966233,0.337078605,0.366434244,0.342944333
0.336283107,0.265486664,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.408602089,0.322580596,0.366434244,0.342944333
0.308943018,0.243902382,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.345454466,0.27272721,0.366434244,0.342944333
0.775510145,0.612244851,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.34234228,0.270270221,0.366434244,0.342944333
0.348623781,0.275229301,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.395833262,0.312499944,0.366434244,0.342944333
0.35185179,0.277777729,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0,0,0.366434244,0.342944333
0.376237549,0.297029644,0.366434244,0.342944333
