rouge-1,rouge-l,Average-1,Average-L
0.233918071,0.187134457,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.45197733,0.180790903,0.381291194,0.363535586
0.454545397,0.363636317,0.381291194,0.363535586
0.215053706,0.172042965,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.473372711,0.378698169,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.206185511,0.164948408,0.381291194,0.363535586
0.253164502,0.202531602,0.381291194,0.363535586
0.576923012,0.307692256,0.381291194,0.363535586
0.246913535,0.197530828,0.381291194,0.363535586
0.245398718,0.196318974,0.381291194,0.363535586
0.232558092,0.186046473,0.381291194,0.363535586
0.444444373,0.355555498,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.924855425,0.554913242,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.390243847,0.312195078,0.381291194,0.363535586
0.749999946,0.399999956,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.220994431,0.176795545,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.222222174,0.17777774,0.381291194,0.363535586
0.19047613,0.152380904,0.381291194,0.363535586
0.493827105,0.19753082,0.381291194,0.363535586
0.264900583,0.211920467,0.381291194,0.363535586
0.547945139,0.438356111,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.361990894,0.289592716,0.381291194,0.363535586
0.239520914,0.191616731,0.381291194,0.363535586
0.638297805,0.510638244,0.381291194,0.363535586
0.193236677,0.154589342,0.381291194,0.363535586
0.718562811,0.383233482,0.381291194,0.363535586
0.218579168,0.174863334,0.381291194,0.363535586
0.21390368,0.171122944,0.381291194,0.363535586
0.203045652,0.162436522,0.381291194,0.363535586
0.207253828,0.165803062,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.425531877,0.340425501,0.381291194,0.363535586
0.526315742,0.421052593,0.381291194,0.363535586
0.231213825,0.18497106,0.381291194,0.363535586
0.22857138,0.182857104,0.381291194,0.363535586
0.536912703,0.429530163,0.381291194,0.363535586
0.594059358,0.475247487,0.381291194,0.363535586
0.287769723,0.230215779,0.381291194,0.363535586
0.421052577,0.336842062,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.457142808,0.365714247,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.235294052,0.188235242,0.381291194,0.363535586
0.774193502,0.619354801,0.381291194,0.363535586
0.53333326,0.426666608,0.381291194,0.363535586
0.240963809,0.192771048,0.381291194,0.363535586
0.205128149,0.164102519,0.381291194,0.363535586
0.23391806,0.187134448,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.406091325,0.32487306,0.381291194,0.363535586
0.220994431,0.176795545,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.402010008,0.321608006,0.381291194,0.363535586
0.563380222,0.225352065,0.381291194,0.363535586
0.206185509,0.164948407,0.381291194,0.363535586
0.423280367,0.338624294,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.594059341,0.475247473,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.202020148,0.161616118,0.381291194,0.363535586
0.236686321,0.189349057,0.381291194,0.363535586
0.353982236,0.283185789,0.381291194,0.363535586
0.615384548,0.492307638,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.281690076,0.225352061,0.381291194,0.363535586
0.219780181,0.175824145,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.412371066,0.329896853,0.381291194,0.363535586
0.398009913,0.31840793,0.381291194,0.363535586
0.223463642,0.178770914,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.392156803,0.313725443,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.222222178,0.177777742,0.381291194,0.363535586
0.430107462,0.344085969,0.381291194,0.363535586
0.245398699,0.196318959,0.381291194,0.363535586
0.427807424,0.34224594,0.381291194,0.363535586
0.259740199,0.207792159,0.381291194,0.363535586
0.638297812,0.510638249,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.224719047,0.179775237,0.381291194,0.363535586
0.674157246,0.539325797,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.215053714,0.172042971,0.381291194,0.363535586
0.416666626,0.333333301,0.381291194,0.363535586
0.238095166,0.190476132,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.677966048,0.542372839,0.381291194,0.363535586
0.579710077,0.463768061,0.381291194,0.363535586
0.224719053,0.179775242,0.381291194,0.363535586
0.674157247,0.539325798,0.381291194,0.363535586
0.199004923,0.159203938,0.381291194,0.363535586
0.239520896,0.191616717,0.381291194,0.363535586
0.277777696,0.222222157,0.381291194,0.363535586
0.243902393,0.195121914,0.381291194,0.363535586
0.399999956,0.319999965,0.381291194,0.363535586
0.229885008,0.183908007,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.645161232,0.516128986,0.381291194,0.363535586
0.434782547,0.347826038,0.381291194,0.363535586
0.275862021,0.220689617,0.381291194,0.363535586
0.264900609,0.211920487,0.381291194,0.363535586
0.816326461,0.653061169,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.227272671,0.181818137,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.21739124,0.173912992,0.381291194,0.363535586
0.810810748,0.648648598,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.685714242,0.365714251,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.249999926,0.199999941,0.381291194,0.363535586
0.27397255,0.21917804,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.307692244,0.246153795,0.381291194,0.363535586
0.259740183,0.207792146,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.566037679,0.452830144,0.381291194,0.363535586
0.634920573,0.507936459,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.235294078,0.188235262,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.213903695,0.171122956,0.381291194,0.363535586
0.209424031,0.167539225,0.381291194,0.363535586
0.180995439,0.144796351,0.381291194,0.363535586
0.506329038,0.405063231,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.396039538,0.31683163,0.381291194,0.363535586
0.941176404,0.564705829,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.233918061,0.187134449,0.381291194,0.363535586
0.312499943,0.249999954,0.381291194,0.363535586
0.227272641,0.181818113,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.470588162,0.37647053,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.404040331,0.323232264,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.588235231,0.470588185,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.209424028,0.167539222,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.995024813,0.63681587,0.381291194,0.363535586
0.544217625,0.4353741,0.381291194,0.363535586
0.670390991,0.536312793,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.459770076,0.367816061,0.381291194,0.363535586
0.423280362,0.338624289,0.381291194,0.363535586
0.294117589,0.235294071,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.454545418,0.363636334,0.381291194,0.363535586
0.251572267,0.201257814,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.833333267,0.499999947,0.381291194,0.363535586
0.215053694,0.172042955,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.386473364,0.309178691,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.233918071,0.187134457,0.381291194,0.363535586
0.444444403,0.355555523,0.381291194,0.363535586
0.197044296,0.157635437,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.222222161,0.177777729,0.381291194,0.363535586
0.228571386,0.182857109,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.408163207,0.326530565,0.381291194,0.363535586
0.883977833,0.530386686,0.381291194,0.363535586
0.441988903,0.353591122,0.381291194,0.363535586
0.27972021,0.223776168,0.381291194,0.363535586
0.745341551,0.596273241,0.381291194,0.363535586
0.404040341,0.323232273,0.381291194,0.363535586
0.388349463,0.310679571,0.381291194,0.363535586
0.437158411,0.349726729,0.381291194,0.363535586
0.242424168,0.193939334,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.227272684,0.181818147,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.273972557,0.219178046,0.381291194,0.363535586
0.25641019,0.205128152,0.381291194,0.363535586
0.624999958,0.499999966,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.730593561,0.438356128,0.381291194,0.363535586
0.222222164,0.177777731,0.381291194,0.363535586
0.863309282,0.690647425,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.216216156,0.172972925,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.23121381,0.184971048,0.381291194,0.363535586
0.412371063,0.32989685,0.381291194,0.363535586
0.592592525,0.237036983,0.381291194,0.363535586
0.205128144,0.164102515,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.253164492,0.202531594,0.381291194,0.363535586
0.245398704,0.196318963,0.381291194,0.363535586
0.287769727,0.230215782,0.381291194,0.363535586
0.484848406,0.387878724,0.381291194,0.363535586
0.496894333,0.198757702,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.394088614,0.315270891,0.381291194,0.363535586
0.246913523,0.197530818,0.381291194,0.363535586
0.296296226,0.23703698,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.857142791,0.228571376,0.381291194,0.363535586
0.418848112,0.335078489,0.381291194,0.363535586
0.224719058,0.179775246,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.227272658,0.181818127,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.211640154,0.169312123,0.381291194,0.363535586
0.243902387,0.19512191,0.381291194,0.363535586
0.218579191,0.174863353,0.381291194,0.363535586
0.837696266,0.670157013,0.381291194,0.363535586
0.432432371,0.172972924,0.381291194,0.363535586
0.220994432,0.176795546,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.243902387,0.19512191,0.381291194,0.363535586
0.48192766,0.385542128,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.20833327,0.166666616,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.418848109,0.335078487,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.275862014,0.220689611,0.381291194,0.363535586
0.211640166,0.169312133,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.259740204,0.207792163,0.381291194,0.363535586
0.223463628,0.178770903,0.381291194,0.363535586
0.219780171,0.175824137,0.381291194,0.363535586
0.253164497,0.202531598,0.381291194,0.363535586
0.225988659,0.180790927,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.645161225,0.51612898,0.381291194,0.363535586
0.710059109,0.568047287,0.381291194,0.363535586
0.209424037,0.167539229,0.381291194,0.363535586
0.223463619,0.178770895,0.381291194,0.363535586
0.263157843,0.210526275,0.381291194,0.363535586
0.272108797,0.217687037,0.381291194,0.363535586
0.365296754,0.292237403,0.381291194,0.363535586
0.759493608,0.607594886,0.381291194,0.363535586
0.805369073,0.429530158,0.381291194,0.363535586
0.223463637,0.17877091,0.381291194,0.363535586
0.232558072,0.186046458,0.381291194,0.363535586
0.599999946,0.319999957,0.381291194,0.363535586
0.599999948,0.479999958,0.381291194,0.363535586
0.222222161,0.177777729,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.287769709,0.230215767,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.493827099,0.395061679,0.381291194,0.363535586
0.432432361,0.345945889,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.754716903,0.603773523,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.372092945,0.148837147,0.381291194,0.363535586
0.249999939,0.199999951,0.381291194,0.363535586
0.229885015,0.183908012,0.381291194,0.363535586
0.434782543,0.347826035,0.381291194,0.363535586
0.209424043,0.167539234,0.381291194,0.363535586
0.21857918,0.174863344,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.229884987,0.183907989,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.666666611,0.533333289,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.792079147,0.633663317,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.490797481,0.392637985,0.381291194,0.363535586
0.258064467,0.206451574,0.381291194,0.363535586
0.94674551,0.568047296,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.251572289,0.201257831,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.240963808,0.192771046,0.381291194,0.363535586
0.473372732,0.378698186,0.381291194,0.363535586
0.484848432,0.193939351,0.381291194,0.363535586
0.314960561,0.251968449,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.423280357,0.338624285,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.21857918,0.174863344,0.381291194,0.363535586
0.236686338,0.189349071,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.408163215,0.326530572,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.833333281,0.499999958,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.42780743,0.342245944,0.381291194,0.363535586
0.603015038,0.32160801,0.381291194,0.363535586
0.368663548,0.294930839,0.381291194,0.363535586
0.196078376,0.156862701,0.381291194,0.363535586
0.444444385,0.355555508,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.526315735,0.210526272,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.535714213,0.428571371,0.381291194,0.363535586
0.423280364,0.338624291,0.381291194,0.363535586
0.242424186,0.193939349,0.381291194,0.363535586
0.457142781,0.365714225,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.23529406,0.188235248,0.381291194,0.363535586
0.65934062,0.527472496,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.235294064,0.188235251,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.476190426,0.38095234,0.381291194,0.363535586
0.648648593,0.518918874,0.381291194,0.363535586
0.21164017,0.169312136,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.522875742,0.209150267,0.381291194,0.363535586
0.227272652,0.181818122,0.381291194,0.363535586
0.233918062,0.18713445,0.381291194,0.363535586
0.398009902,0.318407922,0.381291194,0.363535586
0.209424012,0.167539209,0.381291194,0.363535586
0.199999937,0.15999995,0.381291194,0.363535586
0.258064452,0.206451562,0.381291194,0.363535586
0.220994431,0.176795545,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.402009982,0.160803966,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.215053696,0.172042957,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.22988502,0.183908016,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.434782548,0.347826039,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.245398728,0.196318982,0.381291194,0.363535586
0.209424029,0.167539224,0.381291194,0.363535586
0.294117571,0.235294056,0.381291194,0.363535586
0.235294074,0.188235259,0.381291194,0.363535586
0.432432392,0.345945914,0.381291194,0.363535586
0.205128156,0.164102525,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.283687883,0.226950306,0.381291194,0.363535586
0.745341561,0.397515485,0.381291194,0.363535586
0.645161235,0.516128988,0.381291194,0.363535586
0.231213803,0.184971042,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.248447153,0.198757722,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.674157234,0.539325787,0.381291194,0.363535586
0.233918064,0.187134451,0.381291194,0.363535586
0.231213808,0.184971047,0.381291194,0.363535586
0.218579188,0.17486335,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.219780182,0.175824146,0.381291194,0.363535586
0.197044249,0.157635399,0.381291194,0.363535586
0.176991103,0.141592882,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.2127659,0.17021272,0.381291194,0.363535586
0.24691351,0.197530808,0.381291194,0.363535586
0.631578894,0.336842063,0.381291194,0.363535586
0.44692732,0.357541856,0.381291194,0.363535586
0.434782557,0.173913002,0.381291194,0.363535586
0.512820463,0.41025637,0.381291194,0.363535586
0.243902382,0.195121906,0.381291194,0.363535586
0.333333257,0.266666605,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.457142787,0.365714229,0.381291194,0.363535586
0.677966033,0.542372826,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.225988646,0.180790917,0.381291194,0.363535586
0.283687895,0.226950316,0.381291194,0.363535586
0.439560383,0.351648306,0.381291194,0.363535586
0.555555506,0.222222182,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.239520907,0.191616726,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.396039537,0.31683163,0.381291194,0.363535586
0.305343462,0.244274769,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.228571373,0.182857099,0.381291194,0.363535586
0.266666617,0.213333293,0.381291194,0.363535586
0.551724071,0.441379257,0.381291194,0.363535586
0.206185537,0.164948429,0.381291194,0.363535586
0.449438136,0.359550509,0.381291194,0.363535586
0.253164502,0.202531602,0.381291194,0.363535586
0.648648582,0.518918866,0.381291194,0.363535586
0.655737637,0.524590109,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.22988501,0.183908008,0.381291194,0.363535586
0.516128967,0.412903173,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.235294066,0.188235253,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.232558095,0.186046476,0.381291194,0.363535586
0.603015021,0.482412017,0.381291194,0.363535586
0.215053702,0.172042962,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.231213817,0.184971054,0.381291194,0.363535586
0.223463653,0.178770922,0.381291194,0.363535586
0.42328037,0.338624296,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.212765901,0.170212721,0.381291194,0.363535586
0.836820025,0.66945602,0.381291194,0.363535586
0.222222157,0.177777726,0.381291194,0.363535586
0.55045866,0.440366928,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.206185503,0.164948402,0.381291194,0.363535586
0.215053728,0.172042983,0.381291194,0.363535586
0.634920575,0.50793646,0.381291194,0.363535586
0.263157828,0.210526263,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.829015482,0.663212386,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.213903687,0.171122949,0.381291194,0.363535586
0.251572278,0.201257822,0.381291194,0.363535586
0.239520922,0.191616737,0.381291194,0.363535586
0.558139498,0.446511599,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.232558097,0.186046477,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.245398726,0.196318981,0.381291194,0.363535586
0.503144587,0.402515669,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.249999962,0.19999997,0.381291194,0.363535586
0.503144573,0.402515658,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.476190424,0.380952339,0.381291194,0.363535586
0.677966041,0.542372833,0.381291194,0.363535586
0.254777018,0.203821615,0.381291194,0.363535586
0.212765913,0.17021273,0.381291194,0.363535586
0.764331141,0.611464913,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.287769722,0.230215777,0.381291194,0.363535586
0.285714237,0.228571389,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.220994431,0.176795545,0.381291194,0.363535586
0.270270214,0.216216171,0.381291194,0.363535586
0.216216171,0.172972937,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.213903709,0.171122967,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.796019838,0.47761189,0.381291194,0.363535586
0.47058819,0.376470552,0.381291194,0.363535586
0.399999955,0.319999964,0.381291194,0.363535586
0.451977351,0.361581881,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.233918069,0.187134455,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.317460248,0.253968199,0.381291194,0.363535586
0.425531857,0.340425486,0.381291194,0.363535586
0.266666611,0.213333289,0.381291194,0.363535586
0.219780177,0.175824142,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.253164495,0.202531596,0.381291194,0.363535586
0.203045623,0.162436498,0.381291194,0.363535586
0.209424028,0.167539222,0.381291194,0.363535586
0.481927655,0.385542124,0.381291194,0.363535586
0.294117601,0.235294081,0.381291194,0.363535586
0.90225555,0.72180444,0.381291194,0.363535586
0.305343466,0.244274773,0.381291194,0.363535586
0.402009988,0.321607991,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.233918079,0.187134463,0.381291194,0.363535586
0.479041846,0.383233477,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.467836189,0.374268952,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.588235244,0.31372545,0.381291194,0.363535586
0.533333287,0.213333296,0.381291194,0.363535586
0.490797494,0.196318977,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.272108779,0.217687023,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.451977353,0.361581882,0.381291194,0.363535586
0.567375826,0.453900661,0.381291194,0.363535586
0.232558087,0.186046469,0.381291194,0.363535586
0.259740191,0.207792153,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.380952325,0.30476186,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.441988913,0.35359113,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.408163197,0.326530557,0.381291194,0.363535586
0.224719037,0.179775229,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.446927307,0.178770896,0.381291194,0.363535586
0.434782548,0.347826039,0.381291194,0.363535586
0.222222183,0.177777746,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.235294038,0.18823523,0.381291194,0.363535586
0.693641551,0.554913241,0.381291194,0.363535586
0.52631574,0.421052592,0.381291194,0.363535586
0.414507721,0.331606177,0.381291194,0.363535586
0.670391003,0.536312802,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.606060548,0.484848438,0.381291194,0.363535586
0.246913541,0.197530833,0.381291194,0.363535586
0.246913518,0.197530815,0.381291194,0.363535586
0.26845632,0.214765056,0.381291194,0.363535586
0.215053694,0.172042955,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.259740188,0.20779215,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.451977346,0.361581877,0.381291194,0.363535586
0.961538418,0.769230734,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.222222167,0.177777733,0.381291194,0.363535586
0.370370299,0.296296239,0.381291194,0.363535586
0.240963798,0.192771038,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.218579167,0.174863333,0.381291194,0.363535586
0.462427698,0.369942158,0.381291194,0.363535586
0.437158436,0.349726749,0.381291194,0.363535586
0.736196265,0.588957012,0.381291194,0.363535586
0.233918084,0.187134467,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.462427687,0.369942149,0.381291194,0.363535586
0.268456299,0.214765039,0.381291194,0.363535586
0.240963793,0.192771035,0.381291194,0.363535586
0.287769725,0.23021578,0.381291194,0.363535586
0.217391238,0.17391299,0.381291194,0.363535586
0.242424193,0.193939354,0.381291194,0.363535586
0.481927663,0.38554213,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.62827219,0.502617752,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.430107466,0.344085973,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.439560386,0.351648309,0.381291194,0.363535586
0.238095176,0.190476141,0.381291194,0.363535586
0.399999936,0.319999949,0.381291194,0.363535586
0.536912691,0.429530153,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.277777704,0.222222163,0.381291194,0.363535586
0.820512742,0.49230763,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.402009999,0.321607999,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.300751822,0.240601458,0.381291194,0.363535586
0.245398728,0.196318982,0.381291194,0.363535586
0.449438154,0.359550523,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.60150371,0.240601465,0.381291194,0.363535586
0.268456329,0.214765063,0.381291194,0.363535586
0.222222178,0.177777742,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.2380952,0.19047616,0.381291194,0.363535586
0,0,0.381291194,0.363535586
0.29197073,0.233576584,0.381291194,0.363535586
